Features,Context,label,score,label_numeric
mountains,"iles to school. And what I remember from that place, when the winter 
started, there was also, that's also the mountains. That's where, in very 
high mountains, it's very cold.

And because we didn't eat, we were constantly cold, and we had what you 
call, we always had blisters, and we suffered from the col",fear,0.3392075300216675,2
mountains,"en, this is beautiful, this is fantastic. And 
it was really a beautiful view, and just marvelous countryside. Somewhat 
mountainous, but the central mountains, not the Alps or anything.

So they rented it, we rented it, and we had a place to go to in the 
summer with my governess, because my parents didn't ",joy,0.8561210632324219,3
mountains," above a farm, the farmer had 
practically no milk to give us, no, they didn't have no milk, no butter, 
no eggs. We had to bike for miles into these mountains to find these 
farmers who would dare to sell us a dozen eggs.

Really, to seduce them took an hour. I went with my governess. Gosh, I 
didn't do the",anger,0.6388499736785889,0
mountains," Chambon-sur-Lignon because they thought that the 
mountain air would be good for him and in those days people with TB were 
sent to sanatoria in the mountains and so forth and so that's probably 
what brought him up there. 
 
I think that my being sent away came in conjunction with Daniel Trocme's 
arrest. ",fear,0.6736361980438232,2
mountains,"to the east. And we were affected in Chambon-sur-Lignon. 
Now I have described the happenings from then, and my first flight to 
Switzerland over the mountains in a diary, and the consequent return by 
Swiss soldiers the same day that we arrived in Switzerland to France, and 
the arrest by the French customs",fear,0.949586034,2
mountains,"from the next station, 
and I'm going to walk down to wherever the next station is. But I really 
didn't know this. I mean, I had been in the, in the mountains, and I 
didn't know where, geographically, actually, where I had to go, except 
down. So I, I just want to say I nearly killed myself there, because ",fear,0.9308041334152222,2
mountains,"ot to have to 
travel alone.
Age 16, November 1941, Le Chambon-sur-Lignon, France 
I'm in Le Chambon-sur-Lignon. It's way up on a high plateau in the mountains. It's beautiful 
here. What a difference from Gurs! I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the kids are Jewish,",fear,0.5311967134475708,2
mountains,"hey were too expensive. Jean-Pierre, Pastor Trocme's 
son, and Marco Darcissac, the son of the schoolmaster, took me by bicycle all the way down the 
mountains to Valence, seventy kilometers! I was scared stiff! I had never gone down such steep 
mountains before on a bike. 
I miss Martin and my whole family ",fear,0.9718663692474365,2
mountains,"choolmaster, took me by bicycle all the way down the 
mountains to Valence, seventy kilometers! I was scared stiff! I had never gone down such steep 
mountains before on a bike. 
I miss Martin and my whole family a lot, and all my friends in Le Chambon-sur-Lignon. 
We had to make do with what we got. We didn",fear,0.987778366,2
mountains," guided us up to the woods. 
And we were stay, we slept in the woods for a day or two. They brought us 
food. And we, people saw, they came, climbing mountains or whatever they were.  
We don't know who they were. They saw a lot of children there. But we think it 
was part of the police. But they never bothe",fear,0.45580506324768066,2
mountains," same troop. So we, 
they rented a bicycle for me. And I had my knapsack and my uniform. And they took 
us, they took me down about 40 miles down the mountains into a village called, to 
a town named Valence. And there I was met by a lady. I don't remember her name. 
And she took care of me for, for the week",fear,0.530448318,2
mountains,"what really these three and a half weeks with this farmer 
permitted me eventually to gain enough physical strength to get out of 
France through the mountains which wasn't so easy, was a physical, great 
physical exercise. In fact, the only literature I had in, in this hayloft 
for three and half was a New ",fear,0.7771157622337341,2
mountains,"ked us up, 
brought us to the home of his father. We met there a, a young Protestant 
minister who was supposed to go with us when we would cross the mountains 
to learn the route so that he would help people later on go the same 
route.  
 
And we had been told in Le Chambon-sur-Lignon already that if we ne",fear,0.8529847860336304,2
mountains,"nk it was a nice story. One day, somebody came and took him away. 
And Madame Philip had organized a kind of railroad hiding place to go 
through the mountains and to go to Switzerland.

So he left for Switzerland. And the central France has high mountains. 
Not so high as the Alps.

But the mountain near Le",fear,0.773422122,2
mountains,"d a kind of railroad hiding place to go 
through the mountains and to go to Switzerland.

So he left for Switzerland. And the central France has high mountains. 
Not so high as the Alps.

But the mountain near Le Chambon-sur-Lignon is 1,600 meters. So it's high 
enough. But then you have to go down to the va",fear,0.739333451,2
mountains,"o hiding, they chose one of the 
most remote, many of the most remote areas of France. And one of those 
very remote areas is the Massif Central, the mountains of central France. 
And Le Chambon-sur-Lignon is one of those remote areas still now. It 
really seems to be away from everything, and it was a perfe",fear,0.4327855110168457,2
mountains,"as unimportant from the 
standpoint of manufacturing, from the standpoint of transportation, 
because it's, the communications are very poor in those mountains. And 
furthermore, they found that the people there had a certain understanding 
of what being persecuted was, because of their own history as Huguen",fear,0.30331578850746155,2
border,"hat will be will be, but don't worry about things that 
you cannot control and I think that was my attitude even later on as I 
fled across the Swiss border and we were being shot and so forth. I mean, 
I , you get hit you get hit, worry about it then, but until then. As I 
said, it may be stupid, but I t",fear,0.9549896121025085,2
border,"sa from France, to 
get us Swiss immigrant, immigration visas which we couldn't get on the spot, but 
we had to pick up in en masse in near the Swiss border on the French side. We 
managed to go by train unmolested to the Swiss border, this time without guide. 
My parents-- my mother was hidden in Chambon",fear,0.8313236832618713,2
border,"t get on the spot, but 
we had to pick up in en masse in near the Swiss border on the French side. We 
managed to go by train unmolested to the Swiss border, this time without guide. 
My parents-- my mother was hidden in Chambon-sur-Lignon, indeed, in the house of 
Pastor Trocme, where she was serving as ",fear,0.9167467951774597,2
border,"e that the swastika came off. My new name is Jacques Levet, and it 
says on my ID card that I was born in Alsace-Lorraine. That's close to the German border, so it 
might explain my German accent if I'm stopped. Pastor Theis says I can leave for Switzerland in 
a couple of days.
Age 17, April 1943, France",neutral,0.44055870175361633,4
border,". 
Oh his name is Manfred Goldberger. Now I remember. So we were close knit. 
This is me as a Boy Scout, leaving Le Chambon-sur-Lignon to go over the border to Switzerland. 
And I was very happy to leave, even though I left a lot of my friends behind. 
This is the dining room with the Swiss Red Cross flag",joy,0.9680731892585754,3
border,"With a bicycle, and Marco Darcissac, the two of them, we were 
dressed in Boy Scouts uniform, the three of us, I mean. And we went to 
near the Swiss border, where they left me. And from there I went to a 
monastery, which I don't recall where it was. It was, everything was done 
at night. It was near Ann",fear,0.6427608132362366,2
border,"m pretty sure, 
because he was very well known in the area. Oh, they knew I was coming.  
There was another pastor with me. Then we crossed the Swiss border in, in 
April of 1943. I definitely owe my life to Pastor Trocme. If it wouldn't 
be for him, I guess I wouldn't be here. I would have a, I'm very gr",fear,0.3241505026817322,2
border," this precious visa to go to Switzerland. And so in February of 43, 
through this woman my family had found, a man was found very close to the 
Swiss border who would literally take me across the border. I made my way 
alone from Le Chambon-sur-Lignon to Annemasse. Mr. Bohny happened to be 
on the train w",fear,0.8638328313827515,2
border,"so in February of 43, 
through this woman my family had found, a man was found very close to the 
Swiss border who would literally take me across the border. I made my way 
alone from Le Chambon-sur-Lignon to Annemasse. Mr. Bohny happened to be 
on the train when I left the next village. I did not board t",fear,0.9536200165748596,2
border,"w, Tracy Strong told us that might be so that, but 
you're young, you have to live. It hurts me to know, but I want to save 
you.

When I crossed the border the first time I, in order to go through France 
without being arrested, my name was Pierre Stocher. And there was one man 
in Le Chambon-sur-Lignon,",sadness,0.916666567,5
border,"here, she had enough money to take the bus.

She took a bus, and went down the road valley. And then from one house to 
the other, she arrived to the border where her family, friends, were 
waiting for her. And she had no difficulty to cross the border, because 
she had some papers from those people.

And",fear,0.7051540017127991,2
border,"then from one house to 
the other, she arrived to the border where her family, friends, were 
waiting for her. And she had no difficulty to cross the border, because 
she had some papers from those people.

And one who had been, another one who was also there, that house in 
Chambon-sur-Lignon, who had be",fear,0.41630345582962036,2
border,"aquis 
won in Le Chambon-sur-Lignon, when the army started to come, but Paris 
was not free and then Paris was free the war ended then it was at the 
border it was a war ended then it was in Germany and it was a war ended 
it was going on in Russia there never was a real war ended but finally it 
was ende",fear,0.3622983992099762,2
station,"ld stone house called Les Grillons, 
which was a bed and breakfast-type house, okay, a pension, as they call 
it in French. 
 
He met me at the train station. Yes, he met me and picked me up at the 
train station but from the train station to Les Grillons was a good four 
or five kilometers. I mean, it was",fear,0.43833184242248535,2
station,"d breakfast-type house, okay, a pension, as they call 
it in French. 
 
He met me at the train station. Yes, he met me and picked me up at the 
train station but from the train station to Les Grillons was a good four 
or five kilometers. I mean, it was a long hike, up the mountain too, up 
the hill. So, I ",fear,0.5799506306648254,2
station,"y, a pension, as they call 
it in French. 
 
He met me at the train station. Yes, he met me and picked me up at the 
train station but from the train station to Les Grillons was a good four 
or five kilometers. I mean, it was a long hike, up the mountain too, up 
the hill. So, I now find myself in this hom",fear,0.6269344687461853,2
station,"nistration. They let us 
youngsters and a group of political prisoners go, just go, before the Germans 
occupied the camp. And we went to the railway station in Perpignan. And we were 
not bothered by the Germans. We made our way back to Chambon-sur-Lignon. And it was kind of 
risky on the train with the t",fear,0.5558072924613953,2
station,", left his village, so he 
expected me to be in Lyon. And so I prepared to leave. And when I 
prepared to leave, the children took me to the railroad station and it 
started snowing and the children went home and I waited for the train and 
the train never came. And I got frantic. It was afternoon and I st",fear,0.9798955917358398,2
station,"o go to Lyon. 

This was the beginning of the winter, and it started snowing in a 
terrific way, in such a way that the train did not leave from the 
station, and I couldn't leave so, but how do I get to Lyon? And I 
thought, I'll try, perhaps the train will leave from the next station, 
and I'm going to w",fear,0.8967211246490479,2
station," not leave from the 
station, and I couldn't leave so, but how do I get to Lyon? And I 
thought, I'll try, perhaps the train will leave from the next station, 
and I'm going to walk down to wherever the next station is. But I really 
didn't know this. I mean, I had been in the, in the mountains, and I 
did",fear,0.657810628,2
station," how do I get to Lyon? And I 
thought, I'll try, perhaps the train will leave from the next station, 
and I'm going to walk down to wherever the next station is. But I really 
didn't know this. I mean, I had been in the, in the mountains, and I 
didn't know where, geographically, actually, where I had to g",fear,0.5866065621376038,2
station,"d took us to, to different families. My brother and I 
and some, another young man, we stayed in the middle of the village, 
overlooking the railroad station and the, and the police station. And nobody 
knew where we were. We were, were in hiding there with a very nice lady. Her 
name was Riviere. 
Not yet",fear,0.8230409622192383,2
station,"ies. My brother and I 
and some, another young man, we stayed in the middle of the village, 
overlooking the railroad station and the, and the police station. And nobody 
knew where we were. We were, were in hiding there with a very nice lady. Her 
name was Riviere. 
Not yet. I still had my real name. And ",fear,0.8212404847145081,2
station," could read, they can 
pass. And that's how we five boys got from Rivesaltes to Chambon-sur-Lignon, 
and there was at, as we arrived at, at the train station in Le Chambon-sur-Lignon, 
there were two fellows there waiting for us. They came from, 
from a camp. They came also from a camp, from, they were Spa",fear,0.4832369089126587,2
station,"hey came one evening, said, now it's time. We 
are going to go to Switzerland. You get the Boy Scout uniform, and we 
march now together to the train station, and from there we go to one 
station past Chamonix. Chamonix is a very famous French town. The Olympic 
Winter Games were there a few years ago one,",neutral,0.6661481857299805,4
station,"ime. We 
are going to go to Switzerland. You get the Boy Scout uniform, and we 
march now together to the train station, and from there we go to one 
station past Chamonix. Chamonix is a very famous French town. The Olympic 
Winter Games were there a few years ago one, and from that point on, 
you're going",neutral,0.5677908658981323,4
station,"hat occurred. It was where 
Pastor Trocmé and Assistant Pastor [Édouard] Theis and Magda Trocmé were 
at the heart of what did occur. And the railway station was in Le 
Chambon-sur-Lignon. But really what when it's talking about and you talk 
to Jews who were in the area, they are talking about the area. T",fear,0.745915413,2
station,"bon-sur-Lignon. She did not know 
that Max would come one of those days. One evening, Max and a friend 
arrived in Le Chambon-sur-Lignon.

And at the station they asked, where was La Guespy? And they were told in 
that direction, but it was, at that time, there were not many houses in 
that place. There we",fear,0.547275186,2
garden,"occupied there were not very many. Those who were there 
were more wounded, who were recuperating. So I remember one time the 
farmer had an enclosed garden. And I will never forget these two Germans, 
who were nostalgically, you know, leaning over the banister of that, and 
looking at this vegetable gard",neutral,0.5011085271835327,4
garden,"rden. And I will never forget these two Germans, 
who were nostalgically, you know, leaning over the banister of that, and 
looking at this vegetable garden, thinking probably, you know, peace, 
when we see our own vegetable garden. And that is it. I don't remember 
whether we talked or anything, I doubt ",neutral,0.5824544429779053,4
garden,"ou know, leaning over the banister of that, and 
looking at this vegetable garden, thinking probably, you know, peace, 
when we see our own vegetable garden. And that is it. I don't remember 
whether we talked or anything, I doubt it. The other time we were warned 
that they were coming up to arrest peopl",fear,0.7222741842269897,2
garden,"he, the, actually, the whole 
section was owned by her. It must have been about 300, 400 acres of land. 
And she had tremendous apple orchards in her garden. And so she invited us 
down, us seven from Camp de Gurs, and to pick apples. It was around apple 
picking time. And she told us, I still see her the",neutral,0.6217066645622253,4
garden,"y brother 
went away too. They sent my brother away. 

That's four or five months. I helped her in the house, and I, I helped in 
the, in the, in the garden, not the garden. You know, they raised 
potatoes and tomatoes. I was helping them.

No, couldn't keep kosher. I remember we had plenty of pigs there,",fear,0.29061806201934814,2
garden,"away too. They sent my brother away. 

That's four or five months. I helped her in the house, and I, I helped in 
the, in the, in the garden, not the garden. You know, they raised 
potatoes and tomatoes. I was helping them.

No, couldn't keep kosher. I remember we had plenty of pigs there, but 
this, I di",neutral,0.38956743478775024,4
garden," and I couldn't do it. I 
didn't like the idea, so they put me in the big gardens which they had, 
they had, they call it in French champ. It's not a garden. A garden is 
something with flowers, but this was with vegetables and, you know. And 
they made cheese in that farm. So I remember they told, they s",disgust,0.38587239384651184,1
garden,"ldn't do it. I 
didn't like the idea, so they put me in the big gardens which they had, 
they had, they call it in French champ. It's not a garden. A garden is 
something with flowers, but this was with vegetables and, you know. And 
they made cheese in that farm. So I remember they told, they showed me 
",disgust,0.4253503084182739,1
garden,"much bread as he wanted. This 
was something.

He even had some sausages or things of that kind that they could give 
him. They had vegetables in the garden. They had potatoes.

And he was fed like them. And he could take as much as he wanted. And it 
was a serious place to be hidden because nobody knew w",disgust,0.7801608443260193,1
garden,"meters from Le Chambon-sur-Lignon she said you go to town, please 
bring me back a box that is in such and such an address this box is 
buried in the garden it was enough it was buried in the garden you don't 
bury boxes in the garden except if it is important I went, I took the box 
and I came back and o",fear,0.3115500807762146,2
garden," you go to town, please 
bring me back a box that is in such and such an address this box is 
buried in the garden it was enough it was buried in the garden you don't 
bury boxes in the garden except if it is important I went, I took the box 
and I came back and only after the war I heard that in this box",sadness,0.22836653888225555,5
garden,"ck a box that is in such and such an address this box is 
buried in the garden it was enough it was buried in the garden you don't 
bury boxes in the garden except if it is important I went, I took the box 
and I came back and only after the war I heard that in this box were some 
stampers for the postcar",surprise,0.4963555932044983,6
camps,"om Le Chambon-sur-Lignon.  He wanted to do something for 
the children who were interned.  He had heard that the children and youth 
had to be in the camps, and he together with CIMAD (le Comité Inter-
Movements Auprès des Evacuées) tried to build something.  The Swiss 
Coalition for Relief to Child War ",fear,0.4288225471973419,2
camps,"ble or even sure that it was that Quaker, those Quakers who 
were instrumental in saving the Jewish children, who were there in 
summer, you know, in camps, in kind of summer camp-type situations where 
their parents had put them. I never saw them, and I wasn't part of that 
at all. What happened to us w",neutral,0.46538111567497253,4
camps,"e subject to arrest as well as 
the entire family and their children. Confiscation of their property, of 
their goods and deportation to forced labor camps and so forth. So, what 
these people did, they did it at the risk of their own lives. So, I was 
hidden there for about ten months. During that perio",fear,0.6600684523582458,2
camps,"me to the realization that there was a program afoot in France, 
Germany and so forth to deport Jews, deport them to Poland or east to 
extermination camps. The name Auschwitz, I hadn't heard of it yet and so 
as time went on, let's say that my hopes faded too and I just kept on. I 
was of course cut off",fear,0.5533417463302612,2
camps,"nswer appeared two days ago, it wasn't 
at all because he was too young, because as we know now, very young 
children were brought into concentration camps. It was because the mayor 
of the city had written to Petain saying that the children, the Jewish 
children of Le Chambon-sur-Lignon have, are under ",fear,0.6845275163650513,2
camps," say this, this, for what happened in Le 
Chambon-sur-Lignon. When in the fall, Pastor Trocme brought a whole lot of children 
from the concentration camps. He, he had people go into concentration 
camps and ask the parents whether he could take their children to where 
it is safe for them. And just like",neutral,0.36181291937828064,4
camps,"n-sur-Lignon. When in the fall, Pastor Trocme brought a whole lot of children 
from the concentration camps. He, he had people go into concentration 
camps and ask the parents whether he could take their children to where 
it is safe for them. And just like my parents agreed, these parents 
agreed too. S",anger,0.4825313091278076,0
camps," for them. And just like my parents agreed, these parents 
agreed too. So he had a whole lot of children that had come from the 
French concentration camps, mostly from Gurs, and he took them to Le 
Chambon-sur-Lignon. And so he opened up a house which was called La Guespy, and he 
put these children the",anger,0.46805667877197266,0
camps,"alled La Guespy, and he 
put these children there, boys, girls, small, older, a whole group of 
children, and not all of them were from concentration camps. Some were 
also French orphans, for instance, and so on. And he founded this house 
for the rescue of these children. Then he came to me, and he sai",fear,0.33301952481269836,2
camps,"if the Germans are going to catch us, this will be, it will be. We 
didn't, we didn't know about Auschwitz at the time, but we knew of 
concentration camps, and we tried to, we tried to escape all this. And 
the people of Le Chambon-sur-Lignon were really very helpful with us, by 
hiding us. They were hi",fear,0.7125044465065002,2
camps,"less we want more of you. So does this explain 
to you the attitude of the village? Okay? In 1942 when the roundup 
started of the people outside the camps when I came back we were hidden 
by the farmers. We first had a confrontation with the Germans at which 
the Director of the homes, Mr. Bohny, was ex",fear,0.4233582019805908,2
camps,"would let me go to a village in France, Le Chambon-Sur-Lignon where there 
were people who wanted to help young people to survive, to get out of the 
camps. My mother asked me and I said yes. One day, indeed, the social 
worker came around and said we were ready to leave. I left, beginning of 
September,",fear,0.6992217302322388,2
camps,"d should ask to Le Chambon-sur-Lignon to take children 
specially, even some adults, coming out if it was possible to take them 
out of concentration camps like yours, because my husband had offered to 
go to work there and his parents had allowed him to go.

But the head of the Quakers said, oh, we have",anger,0.3675718307495117,0
camps," offered to 
go to work there and his parents had allowed him to go.

But the head of the Quakers said, oh, we have so many volunteers coming 
in the camps, but what we miss would be a village who accepts to take 
those who are rescued from the camp, because it is dangerous, and the 
people do not want t",anger,0.39022397994995117,0
camps,"ple of the camp of Gurs were moving, and they were taken to Germany 
again.

This meant destruction, this meant Auschwitz and all the other terrible 
camps. So she asked permission to go and say goodbye to her mother, and 
she left, and she went down to Gurs. And she arrived just in time to see 
the peop",fear,0.5791512131690979,2
camps,"instance, who had no place to go.  Some of 
them, like Jack Lewin, whom you know, were young people who were actually 
taken out of French internment camps in southern France, there were many 
of those camps, taken out of those camps and brought to safety in those 
homes where those youngsters were taken",neutral,0.6528337597846985,4
camps,"ke Jack Lewin, whom you know, were young people who were actually 
taken out of French internment camps in southern France, there were many 
of those camps, taken out of those camps and brought to safety in those 
homes where those youngsters were taken care of. All right. So once you 
have some money an",neutral,0.6480384469032288,4
camps,"ow, were young people who were actually 
taken out of French internment camps in southern France, there were many 
of those camps, taken out of those camps and brought to safety in those 
homes where those youngsters were taken care of. All right. So once you 
have some money and you have homes filled wi",neutral,0.6280550956726074,4
houses,".  
They had come from Valence and were about 40 kilometers from Chambon-sur-Lignon 
with a small tank group, and already they had begun shooting at 
houses.  We worried about the children, and we got together in the 
village, what should we do?  I still remember the date, it was July 9, 
1944.  We decide",fear,0.9467881321907043,2
houses,"rm has a place above 
it, which is available. So we did, and three kilometers away from this 
little tiny village was this set of about three or four houses, farms, 
including the farm of a young girl named Yvonne. And we took, my parents 
took one look at this apartment above the farm with no bathroom, n",neutral,0.5195416808128357,4
houses,"e house in which we lived. We played with and we stayed together, that 
group. So there wasn't that much contact with other groups. We knew of 
other houses or homes and we knew that there were other kids living there 
but we didn't know who the kids were or what kid lived in what home so, 
and there were",neutral,0.6527083516120911,4
houses,"to a farm somewhere in the 
outreaches of Le Chambon-sur-Lignon. I don't know to, to this day the 
name of the farm family who took me in. These farm houses are very small. 
They had, this farm house had only two bedrooms. So the farmer put me 
up in the grange. So I was sleeping in the hayloft. And the m",fear,0.5579552054405212,2
houses,"are about religion anymore, because religion makes a 
lot of bad things, and I was hidden in Les Grillons, and Mr. Trocme, Mr. 
Andre Trotman had two houses, La Maison des Roches, where big boys were 
there. And I think, I don't really know, I think they met the resistance, 
and we were smaller. I was the",neutral,0.36328527331352234,4
houses,"wo boys came back, because they could not feed themselves. They did not 
know where to go.

They could not know where to sleep. They tried to go into houses, but, 
you know, two boys alone, running around in the countryside. They came 
back to the camp.

It was better than nothing. And so, the whole bunch",fear,0.5835719704627991,2
houses,"sur-Lignon.

And at the station they asked, where was La Guespy? And they were told in 
that direction, but it was, at that time, there were not many houses in 
that place. There were a few houses, and then came the woods afterwards.

So he walked in that direction, and then there was no light anymore. He",fear,0.44139528274536133,2
houses,"ed, where was La Guespy? And they were told in 
that direction, but it was, at that time, there were not many houses in 
that place. There were a few houses, and then came the woods afterwards.

So he walked in that direction, and then there was no light anymore. He 
didn't see anything. Now the village i",surprise,0.43357935547828674,6
houses,"d to make things hiding always hiding the 
people, hiding for the food hiding for everything we had also with 
friends who were helping a lot to find houses for the Jews far away 
because everything was full you had to always go farther and farther and 
that lady she killed she had people killing pork and",fear,0.5041713118553162,2
houses,"wn decisions, and nobody knew what the other was doing. It 
was strictly underground. In other words, if you were hiding somebody, 
and I lived three houses down from you, and we were friends, I might not 
know that you were hiding somebody. Even if we were friends, nobody 
talked. Yeah. But wait a minute",neutral,0.5004804730415344,4
houses,"f that other house called the House of the Rocks. All right. 
So Daniel ended up having a lot of responsibilities, because being the 
leader of those houses was to take care of the children, to replace their 
father and mother very often. He babied the little ones. He was very good 
with the little ones. ",joy,0.3720145523548126,3
mountain,"in the first month, it was okay, because in 
the fields, we would find carrots, and turnips, and radish. We ate 
everything.

Because the fresher the mountain, and with the other women, we had eaten 
well. So we started having a good appetite now. And we suffered a lot 
from the hunger.

Also, she wasn't ve",disgust,0.5540128946304321,1
mountain,"d pick mushrooms and things.

And we used to see all this activity. Men running with rifles. And one 
day, I remember, we were standing on top of the mountain.

And I see, all of a sudden, I see a bomb come down on the railroad. And I 
didn't know what it was. My brother pushed me on the ground.

He says, i",fear,0.5703954696655273,2
mountain,"ricans. Then my mother comes up for the 14th of 
July weekend, and we expect my father to come up. The way we went back 
and forth, typically, up the mountain was that, family tried to ride the 
bike and then hitch on to a truck, you know. So that's what you did. But 
if you didn't do that, then you took a ",anger,0.3725554645061493,0
mountain,"picked me up at the 
train station but from the train station to Les Grillons was a good four 
or five kilometers. I mean, it was a long hike, up the mountain too, up 
the hill. So, I now find myself in this home together with about 15 or so 
kids in this home. Daniel Trocme was our shepherd who looked afte",fear,0.607991636,2
mountain,"amously. 
But he was an orphan and I think he was very sickly and he was probably 
brought up to Le Chambon-sur-Lignon because they thought that the 
mountain air would be good for him and in those days people with TB were 
sent to sanatoria in the mountains and so forth and so that's probably 
what brought",fear,0.7646298408508301,2
mountain,", that Le Chambon-sur-Lignon was a most unique village in France. 
It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, 
very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary. 
But what ",fear,0.5636786222457886,2
mountain,"knew about him, I never knew. I never knew how they discovered that he 
was there and he was able to help. So they arrived in that village up in 
the mountain. But Pastor Trocme's helpers paid dearly, too. Some of their 
families were deported. Nobody could do that, you know, and be safe. 
Nobody. 
 
And pe",anger,0.31385934352874756,0
mountain,"s gone, we came back. It was like this all the time. That day I 
went to school to pick them up, I put them both on my bicycle and we were 
up in the mountain. We stayed there with a farmer who was wonderful with 
me. The main thing with the farmers was the swapping. For instance, my 
husband had kept yards",neutral,0.40925687551498413,4
mountain,"ack, because if the Germans found you 
with half a pound of potato they put you in jail. With half a pound of 
potato! So when we got up there in the mountain, the farmer immediately 
said. ""You stay here until they're gone. When they leave the village you 
go back."" Then he showed me, down in the valley, a",anger,0.46420079469680786,0
mountain,"met by a lady. I don't remember her name. 
And she took care of me for, for the weekend. And she took me to her brother, who 
was a pastor in another mountain village. And she took a, and then, it was a 
Monday she took us. She took me and another pastor who joined us there, took us 
to Grenoble, from Greno",fear,0.2633714973926544,2
mountain,"gh the mountains and to go to Switzerland.

So he left for Switzerland. And the central France has high mountains. 
Not so high as the Alps.

But the mountain near Le Chambon-sur-Lignon is 1,600 meters. So it's high 
enough. But then you have to go down to the valley of the Rhône, far 
away.

And then you h",fear,0.5142627954483032,2
plateau,"e 
were able to withstand the winter quite well.  There were times when we 
were cut off, Le Chambon-sur-Lignon is about 1000 meters high, on a high 
plateau, and it is often very cold in winter and has a lot of snow.  This 
was the place, as my wife had already told you, where the girl came to us 
with ty",fear,0.5454200506210327,2
plateau,"he French Catholics were out to exterminate them and 
the ancestors of the people of Le Chambon-sur-Lignon managed to clamber 
up on this mountainous plateau and it was the beginning of the winter and 
the pursuing French soldiers probably said, well let him croak up there. 
Nobody can live up there anyhow",fear,0.5025540590286255,2
plateau," France. 
It is located at about 3,000 feet elevation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, 
very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary. 
But what made this village unusual was that in the country, that ",fear,0.6059113144874573,2
plateau,"levation in the Massif Central, in the 
central mountain chain in France. Sort of isolated on a desolate plateau, 
very cold in the winter, windswept plateau. Agriculture was pretty 
rudimentary. 
But what made this village unusual was that in the country, that is 90% 
or 95% Catholic, this village was abo",fear,0.6313977837562561,2
plateau,"now. I'm glad not to have to 
travel alone.
Age 16, November 1941, Le Chambon-sur-Lignon, France 
I'm in Le Chambon-sur-Lignon. It's way up on a high plateau in the mountains. It's beautiful 
here. What a difference from Gurs! I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the",joy,0.9853329062461853,3
plateau,"ding ever since. 
And they've been looking for us. We don't know where Hanne, Mannfred, Lilli, and everyone 
else is. They're spread out all over the plateau, on farms and in people's homes. 
It's Martin and me and my friend Walter hiding here. Mostly we sit around and play cards. After 
school, Rene Rivie",neutral,0.5801966786384583,4
plateau,"non. But really what when it's talking about and you talk 
to Jews who were in the area, they are talking about the area. They are 
talking about ""Le Plateau"".  They are talking about all the surrounding 
hamlets, and indeed some of the neighboring villages. What happened is 
symbols get created, and Le Ch",neutral,0.35632970929145813,4
plateau,"
neighboring communities, like Tence, le Mazet, Fay-sur-Lignon, Saint-Jeures, 
Saint-Agreve. So it was really a network over a whole area called 
the plateau. This elevated plateau south of Saint-Etienne and north of 
Valence. Second of all, you, it sounds as if all these 5000 people, 
roughly, were hidden",fear,0.37861019372940063,2
plateau,"s, like Tence, le Mazet, Fay-sur-Lignon, Saint-Jeures, 
Saint-Agreve. So it was really a network over a whole area called 
the plateau. This elevated plateau south of Saint-Etienne and north of 
Valence. Second of all, you, it sounds as if all these 5000 people, 
roughly, were hidden there all at the same ",neutral,0.48733043670654297,4
apartment,"e was this set of about three or four houses, farms, 
including the farm of a young girl named Yvonne. And we took, my parents 
took one look at this apartment above the farm with no bathroom, no 
outdoor plumbing, you name it, barely no kitchen to speak of, just maybe 
a stove.

But they said, this is heave",surprise,0.4429629445075989,6
apartment,"ommunity, Le Chambon-sur-Lignon, in other 
communities things were much different. They probably would have 
jeopardized themselves by renting us the apartment. This family was not 
the Protestant family in fact that rented us, no, they were not the 
owners, forget it, yes, they were also tenants. So we paid",neutral,0.6123843789100647,4
apartment,"ey are here 
today, but his brother, they took him a week or ten days before the end. 
They had everything planned. It was fantastic. They were in an apartment 
near Le Chambon-sur-Lignon, and they had two entrances. They had an 
obvious entrance with that number on the door, and they had a back 
entrance th",neutral,0.3701408803462982,4
apartment," entrance with that number on the door, and they had a back 
entrance that nobody could find because it was going through another 
house into another apartment and not connected at all with this one. And 
somebody knocked at the door and impulsively he went to the door. He had 
planned for years this whole t",fear,0.44012215733528137,2
apartment,"door. But meanwhile, on her door 
is a thing that Mr. Andre Philip is condemned to death because he left his 
country. And, and she was living in the apartment. So I went to, I went to her. 
And I said, listen. I, I want to join de Gaulle. She says, what do you want to 
fight for? Didn't you fight enough? So",anger,0.3971458375453949,0
apartment," I said, no. I want to fight. She says, no, 
you're not going to fight. You're gonna go to Switzerland. She, she went 
downstairs with me to, in that apartment house. It was not a apartment. It was a 
two-family house. The assistant pastor to the village, Pastor Theis live there. 
And he, she said to him, Pa",fear,0.4511018991470337,2
